categoria	subcategoria	letter	mode	answer	difficulty	description	acceptedAnswers
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Al diablo con este cura!	normal	película de 1967 dirigida por Carlos Rinaldi.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Arriba juventud!	normal	película de 1971 dirigida por Leo Fleider.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Caigan las rosas blancas!	normal	pelicula argentina registrada en Wikidata.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Cómo te extraño...!	normal	1966 film directed by Enrique Cahen Salaberry.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Hola Señor León!	normal	película argentina de 1973.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Qué hermanita!	normal	película de 1951 dirigida por Kurt Land.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Qué linda es mi familia!	normal	película de 1980 dirigida por Palito Ortega.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Qué noche de casamiento!	normal	película de 1969 dirigida por Julio Porter.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Que vivan los crotos!	normal	1995 film.	
Preguntas de cultura general	Cine Argentino	Ñ	contains	¡Quiero besarlo Señor!	normal	película de 1973.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Objetos	normal	pelìcula de 2022 dirigida por Jorge Dorado.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Obras maestras del terror	normal	1960 film directed by Enrique Carreras.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Obsesión de venganza	normal	película de 1987 dirigida por Emilio Vieyra.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Oca	normal	pelicula argentina registrada en Wikidata.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Ocio	normal	2010 film directed by Juan Villegas, Alejandro Lingenti.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Oculto el Sol	normal	2016 film directed by Fabricio D'Alessandro.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Odio serrano	normal	película de 1924 dirigida por José A. Ferreyra.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Ojalá vivas tiempos interesantes	normal	película argentina de 2017 dirigida por Santiago Van Dam.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Ojos de arena	normal	película de 2020 dirigida por Alejandra Marino.	
Preguntas de cultura general	Cine Argentino	O	startsWith	Ojos que no ven	normal	película de 2000.	
Preguntas de cultura general	Cine Argentino	P	startsWith	P4R+ Operación Walsh	normal	película de 2000.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Pachamama	normal	1944 Categoria.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Paco	normal	película argentina dirigida por Diego Rafecas.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Padre Mugica	normal	película de 1999 dirigida por Gabriel Mariotto.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Padre Nuestro	normal	película de 2007.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Padrino pelao	normal	película de 1931 dirigida por Eduardo Morera.	
Preguntas de cultura general	Cine Argentino	P	startsWith	País cerrado, teatro abierto	normal	1990 film.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Paisaje	normal	película de 2018.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Paisajes devorados	normal	película de 2012.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Pajarito Gómez	normal	película de 1965 dirigida por Rodolfo Kuhn.	
Preguntas de cultura general	Cine Argentino	Q	contains	¡Qué hermanita!	normal	película de 1951 dirigida por Kurt Land.	
Preguntas de cultura general	Cine Argentino	Q	contains	¡Qué linda es mi familia!	normal	película de 1980 dirigida por Palito Ortega.	
Preguntas de cultura general	Cine Argentino	Q	contains	¡Qué noche de casamiento!	normal	película de 1969 dirigida por Julio Porter.	
Preguntas de cultura general	Cine Argentino	Q	contains	¡Qué rico el mambo!	normal	película de 1952 dirigida por Mario C. Lugones.	
Preguntas de cultura general	Cine Argentino	Q	contains	¡Qué tiempos aquellos!	normal	película de 1951.	
Preguntas de cultura general	Cine Argentino	Q	contains	¡Que vivan los crotos!	normal	1995 film.	
Preguntas de cultura general	Cine Argentino	Q	contains	¡Quiero besarlo Señor!	normal	película de 1973.	
Preguntas de cultura general	Cine Argentino	Q	contains	¿De quién es el portaligas?	normal	película de 2007 dirigida por Fito Páez.	
Preguntas de cultura general	Cine Argentino	Q	contains	¿De quiénes son las mujeres?	normal	película de 1972 dirigida por Catrano Catrani.	
Preguntas de cultura general	Cine Argentino	Q	contains	¿Dónde estás amor de mi vida que no te puedo encontrar?	normal	película de 1992 dirigida por Juan José Jusid.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Racconto	normal	película de 1963 dirigida por Ricardo Becher.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Radio Bar	normal	película de 1936 dirigida por Manuel Romero.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Radiografías	normal	película de 1970 dirigida por Marcos Madanes.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Rambito y Rambón, primera misión	normal	película de 1986 dirigida por Enrique Carreras.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Rancho aparte	normal	película argentina de 2007 dirigida por Edi Flehner.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Rapado	normal	película de 1996 dirigida por Martín Rejtman.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Rapsodia gaucha	normal	película argentina dirigida en 1932 por José Agustín Ferreyra.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Rapten a esa mujer	normal	película de 1965 dirigida por Guillermo Fernández Jurado.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Rara	normal	película de 2016 dirigida por Pepa San Martín.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Rata de puerto	normal	1963 film directed by René Mugica.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sábado	normal	película de 2001 dirigida por Juan Villegas.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sábado a la noche, cine	normal	película de 1960 dirigida por Fernando Ayala.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sábado del pecado	normal	película de 1954.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sabaleros	normal	película de 1959 dirigida por Armando Bó.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sacachispas	normal	película argentina de 1950.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Safo, historia de una pasión	normal	película de 1943 dirigida por Carlos Hugo Christensen.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sala de guardia	normal	película de 1952 dirigida por Tulio Demicheli.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Salamander	normal	película de 2008 dirigida por Pablo Agüero.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Saldaño, el sueño dorado	normal	2014 film.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Salitre	normal	1959 film directed by Carlos Rinaldi.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tachero nocturno	normal	película de 1993.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tacos altos	normal	película de 1985 dirigida por Sergio Renán.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tacuara y Chamorro, pichones de hombre	normal	película de 1967 dirigida por Catrano Catrani.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Taekwondo	normal	película de 2016 dirigida por Marco Berger.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Taita Cristo	normal	película argentina.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tampoco tan grandes	normal	película de 2018 dirigida por Federico Sosa.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tan de repente	normal	película de 2002 dirigida por Diego Lerman.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tango argentino	normal	película de 1969 dirigida por Simón Feldman.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tango Bar	normal	película de 1988 dirigida por Marcos Zurinaga.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tango de una noche de verano	normal	película de 2014 dirigida por Viviane Blumenschein.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Uéi Paesano	normal	película de 1953 dirigida por Manuel Romero.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Ulises	normal	película de 2011 dirigida por Óscar Godoy.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Ulises, un alma desbordada	normal	documental argentino de 2014.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Última carta desde la revolución	normal	documental.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Últimas imágenes del naufragio	normal	película de 1989 dirigida por Eliseo Subiela.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Últimas vacaciones en familia	normal	2013 film.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Último refugio	normal	película de 1941 dirigida por John Reinhardt.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Últimos días de la víctima	normal	película de 1982.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Umbral	normal	película de 2016 dirigida por Julián Lona.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un amor	normal	película de 2011 dirigida por Paula Hernández.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Vacaciones	normal	película de 1947.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Vacaciones en el otro mundo	normal	película de 1942 dirigida por Mario Soffici.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Vacaciones en la Argentina	normal	película de 1960 dirigida por Guido Leoni.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Vagón fumador	normal	2001 film directed by Verónica Chen.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Valentín	normal	película de 2002 dirigida por Alejandro Agresti.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Valentina	normal	película de 2008 dirigida por Eduardo Gondell.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Valle fértil	normal	película de 1972.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Valle negro	normal	película de 1943 dirigida por Carlos F. Borcosque.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Vallejos	normal	película de 1972.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Vamos a soñar con el amor	normal	película de 1971 dirigida por Enrique Carreras.	
Preguntas de cultura general	Cine Argentino	W	contains	A Grain of Rice from a House Where No One Has Died	normal	Short Film.	
Preguntas de cultura general	Cine Argentino	W	contains	A Woman	normal	2021 film directed by Jeanine Meerapfel.	
Preguntas de cultura general	Cine Argentino	W	contains	Around the World in 50 Concerts	normal	film directed by Heddy Honigmann.	
Preguntas de cultura general	Cine Argentino	W	contains	Asylum: Twisted Horror & Fantasy Tales	normal	2020 film.	
Preguntas de cultura general	Cine Argentino	W	contains	Awka Liwen	normal	2010 film.	
Preguntas de cultura general	Cine Argentino	W	contains	Disney Intertwined Live!	normal	2023 film.	
Preguntas de cultura general	Cine Argentino	W	contains	Down para arriba	normal	película de Argentina dirigida en 2019 por Gustavo Garzón.	
Preguntas de cultura general	Cine Argentino	W	contains	El centroforward murió al amanecer	normal	película de 1961 dirigida por René Mugica.	
Preguntas de cultura general	Cine Argentino	W	contains	El príncipe de Nanawa	normal	documental argentino de 2025 dirigido por Clarisa Navas.	
Preguntas de cultura general	Cine Argentino	W	contains	El Rati Horror Show	normal	documental de 2010 dirigida por Enrique Piñeyro.	
Preguntas de cultura general	Cine Argentino	X	contains	¡Cómo te extraño...!	normal	1966 film directed by Enrique Cahen Salaberry.	
Preguntas de cultura general	Cine Argentino	X	contains	¡Ufa con el sexo!	normal	película de 1968 dirigida por Rodolfo Kuhn.	
Preguntas de cultura general	Cine Argentino	X	contains	30 noches con mi ex	normal	película argentina de 2022.	
Preguntas de cultura general	Cine Argentino	X	contains	4x4	normal	película de 2019 dirigida por Mariano Cohn.	
Preguntas de cultura general	Cine Argentino	X	contains	Asfixiados	normal	película de 2023 dirigida por Luciano Podcaminsky.	
Preguntas de cultura general	Cine Argentino	X	contains	Auxilio	normal	película de 2023 dirigida por Tamae Garateguy.	
Preguntas de cultura general	Cine Argentino	X	contains	Axiomas	normal	Película argentina de 2022.	
Preguntas de cultura general	Cine Argentino	X	contains	Brigada explosiva	normal	película argentina cómica.	
Preguntas de cultura general	Cine Argentino	X	contains	Brigada explosiva contra los ninjas	normal	película de comedia argentina de 1986.	
Preguntas de cultura general	Cine Argentino	X	contains	Brooklyn experience	normal	película de 2019 dirigida por José Celestino Campusano.	
Preguntas de cultura general	Cine Argentino	Y	contains	¿Quién mató a Mariano Ferreyra?	normal	docudrama de 2013 dirigido por Alejandro Rath y Julián Morcillo.	
Preguntas de cultura general	Cine Argentino	Y	contains	¿Y dónde está el bebé?	normal	película de 2002.	
Preguntas de cultura general	Cine Argentino	Y	contains	...Y el demonio creó a los hombres	normal	película de 1960 dirigida por Armando Bó.	
Preguntas de cultura general	Cine Argentino	Y	contains	...Y los sueños pasan	normal	película de 1939.	
Preguntas de cultura general	Cine Argentino	Y	contains	…Y mañana serán hombres	normal	película de 1979 dirigida por Carlos Borcosque Jr..	
Preguntas de cultura general	Cine Argentino	Y	contains	...Y pasa la comparsa	normal	película de 1937.	
Preguntas de cultura general	Cine Argentino	Y	contains	4 lonkos: Vida, muerte y profanación	normal	film.	
Preguntas de cultura general	Cine Argentino	Y	contains	A Fanatic by Choice	normal	2015 documentary film by Pablo Martinez Dutra and Andrés Medina Rana Fonk.	
Preguntas de cultura general	Cine Argentino	Y	contains	Aballay	normal	película de 2010 dirigida por Fernando Spiner.	
Preguntas de cultura general	Cine Argentino	Y	contains	Abierto día y noche	normal	película de 1981 dirigida por Fernando Ayala.	
Preguntas de cultura general	Cine Argentino	Z	contains	Abrazos, tango en Buenos Aires	normal	película de 2003.	
Preguntas de cultura general	Cine Argentino	Z	contains	Abuelas, una película sobre (y con) Abuelas de Plaza de Mayo	normal	película documental de 2020 dirigida por Cristian Arriaga.	
Preguntas de cultura general	Cine Argentino	Z	contains	Abuso de confianza	normal	película.	
Preguntas de cultura general	Cine Argentino	Z	contains	Abzurdah	normal	película de 2015 dirigida por Daniela Goggi.	
Preguntas de cultura general	Cine Argentino	Z	contains	Acha acha cucaracha: Cucaño ataca otra vez	normal	2017 film directed by Mario Piazza.	
Preguntas de cultura general	Cine Argentino	Z	contains	Acrobacias del corazón	normal	película de 2000 dirigida por María Teresa Costantini.	
Preguntas de cultura general	Cine Argentino	Z	contains	Actriz	normal	película argentina de 2017.	
Preguntas de cultura general	Cine Argentino	Z	contains	Adolfo Pérez Esquivel. Otro mundo es posible	normal	película de 2010 dirigida por Miguel Mirra.	
Preguntas de cultura general	Cine Argentino	Z	contains	Al corazón	normal	película de 1996 dirigida por Mario Sábato.	
Preguntas de cultura general	Cine Argentino	Z	contains	Albéniz	normal	película de 1947 dirigida por Luis César Amadori.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	A. Postel	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aaron Barquett	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aaron Sirsek	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aarón Wergifker	normal	futbolista brasileño nacionalizado argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Abel Alves	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Abel Balbo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Abel Ernesto Herrera	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Abel Luis Espinoza	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Abel Masuero	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Abel Méndez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bartolomé Colombo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bartolomé Lloveras	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bartolomé Macías	normal	árbitro de fútbol argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Basilio Padrón	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bautista Merlini	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bautista Pavlovsky	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Belisario Osuna	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Benito Montalvo	normal	Entrenador.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Benito Mosso	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Benjamín Borasi	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Cachavacha Pérez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Caín Fara	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camila Gallea	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camila Gómez Ares	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camila Leites	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camila Roma	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camila Soledad Merlos	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camilo Abelardo Aguilar	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camilo Bonelli	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Camilo Rodolfo Cervino	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Daian García	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Daiana Beatriz Chiclana Escobar	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Daiana Cardone	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Daiana Falfan	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Dalcio Giovagnoli	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Dalila Ippolito	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Damián Akerman	normal	exfutbolista argentino.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Damián Albil	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Damián Álvarez	normal	futbolista argentino-mexicano.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Damián Andermatten	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Eber Ludueña	normal	personaje ficticio argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Eber Vera	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Eddy Carazas	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Edelmiro Martinich	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Edgar Espíndola	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Edgar Scalco	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Edgardo Andrada	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Edgardo Arasa	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Edgardo Bauza	normal	futbolista y entrenador argentino.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Edgardo Brittes	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Alberto Vázquez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabian Arsenio Castillo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Assmann	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Basualdo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Bonhoff	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Bordagaray	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Bustos	normal	exfutbolista y entrenador argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Caballero	normal	futbolista paraguayo de origen argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Cancelarich	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fabián Carrizo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabino Arregui	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabino Sosa	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Airaudo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Alanís	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Alejandro Kinjo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Amato	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Arce	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Arias	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Báez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gabriel Batistuta	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	H. S. Scrivener	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Harold Lloyd	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Haroldo Grant	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Haroldo Ratcliff	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Harry Hayes (hijo)	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Héber Arriola	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Héctor Adomaitis	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Héctor Agustín García	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Héctor Alberto Díaz	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Hector Alfredo D'Angelo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ian Escobar	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Iani Verón	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Aliseda	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Ameli	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Anívole	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Antonio	normal	Argentine professional footballer.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Arce	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Bailone	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Barcia	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Ignacio Boggino	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	J. Posadas	normal	político argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jacinto Perazzo	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jacobo Danón	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jacobo Mansilla	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jacobo Urso	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jaime Chavín	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jaime José Rotman	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jaime Sarlanga	normal	futbolista y entrenador argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Jalil Elías	normal	futbolista sirio.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Javier Adrián Baena	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Aaron Sirsek	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Aarón Wergifker	normal	futbolista brasileño nacionalizado argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Akira Taira	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Alamiro Vaporaki	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Alejandro Kenig	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Alejandro Kruchowski	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Alejandro Pajurek	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Aleksandar Kuzmanovski	normal	futbolista macedonio.	
Preguntas de cultura general	Futbol Argentino	K	contains	Alexander Szymanowski	normal	jugador argentino.	
Preguntas de cultura general	Futbol Argentino	K	contains	Alfredo Grelak	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Laura Sampedro	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Laureano Tombolini	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Laurina Oliveros	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Lautaro Acosta	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Lautaro Álvarez	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Lautaro Arellano	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Lautaro Baeza	normal	Argentine-Chilean footballer.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Lautaro Belleggia	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Lautaro Blanco	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Lautaro Bugatto	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	M. Monti	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Macarena Sánchez	normal	futbolista argentina.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Maia Sirota	normal	futbolista israelí.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Malcom Braida	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Manuel Altamirano	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Manuel Avedikian	normal	atleta argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Manuel Bilches	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Manuel Bustos	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Manuel Canabal	normal	futbolista argentino.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Manuel Capasso	normal	futbolista argentino.	
