categoria	subcategoria	letter	mode	answer	difficulty	description	acceptedAnswers
Preguntas de cultura general	Futbol Argentino	I	startsWith	Insua	normal	Para identificar la respuesta: Apellido de tecnicos y futbolistas asociados a San Lorenzo e Independiente.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Juventud Antoniana	normal	Club salteño tradicional del ascenso argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Juventud Antoniana	normal	Dato distintivo: Club salteño tradicional del ascenso argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Juventud Antoniana	normal	Pista ampliada: Club salteño tradicional del ascenso argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Juventud Antoniana	normal	Referencia clave: Club salteño tradicional del ascenso argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	Juventud Antoniana	normal	Para identificar la respuesta: Club salteño tradicional del ascenso argentino.	
Preguntas de cultura general	Futbol Argentino	J	startsWith	José Sanfilippo	normal	Goleador historico de San Lorenzo.	Jose Sanfilippo, José Sanfilippo
Preguntas de cultura general	Futbol Argentino	J	startsWith	José Sanfilippo	normal	Dato distintivo: Goleador historico de San Lorenzo.	Jose Sanfilippo, José Sanfilippo
Preguntas de cultura general	Futbol Argentino	J	startsWith	José Sanfilippo	normal	Pista ampliada: Goleador historico de San Lorenzo.	Jose Sanfilippo, José Sanfilippo
Preguntas de cultura general	Futbol Argentino	J	startsWith	José Sanfilippo	normal	Referencia clave: Goleador historico de San Lorenzo.	Jose Sanfilippo, José Sanfilippo
Preguntas de cultura general	Futbol Argentino	J	startsWith	José Sanfilippo	normal	Para identificar la respuesta: Goleador historico de San Lorenzo.	Jose Sanfilippo, José Sanfilippo
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kempes	normal	Goleador y figura argentina del Mundial 1978.	
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kempes	normal	Dato distintivo: Goleador y figura argentina del Mundial 1978.	
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kempes	normal	Pista ampliada: Goleador y figura argentina del Mundial 1978.	
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kempes	normal	Referencia clave: Goleador y figura argentina del Mundial 1978.	
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kempes	normal	Para identificar la respuesta: Goleador y figura argentina del Mundial 1978.	
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kily Gonzalez	normal	Apodo de Cristian Gonzalez, ex Rosario Central y seleccion.	Kily Gonzalez, Kily González
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kily Gonzalez	normal	Dato distintivo: Apodo de Cristian Gonzalez, ex Rosario Central y seleccion.	Kily Gonzalez, Kily González
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kily Gonzalez	normal	Pista ampliada: Apodo de Cristian Gonzalez, ex Rosario Central y seleccion.	Kily Gonzalez, Kily González
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kily Gonzalez	normal	Referencia clave: Apodo de Cristian Gonzalez, ex Rosario Central y seleccion.	Kily Gonzalez, Kily González
Preguntas de cultura general	Futbol Argentino	K	startsWith	Kily Gonzalez	normal	Para identificar la respuesta: Apodo de Cristian Gonzalez, ex Rosario Central y seleccion.	Kily Gonzalez, Kily González
Preguntas de cultura general	Futbol Argentino	L	startsWith	Labruna	normal	Maximo idolo historico de River y goleador del futbol argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Labruna	normal	Dato distintivo: Maximo idolo historico de River y goleador del futbol argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Labruna	normal	Pista ampliada: Maximo idolo historico de River y goleador del futbol argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Labruna	normal	Referencia clave: Maximo idolo historico de River y goleador del futbol argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Labruna	normal	Para identificar la respuesta: Maximo idolo historico de River y goleador del futbol argentino.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Loustau	normal	Apellido de Felix, wing izquierdo de La Maquina.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Loustau	normal	Dato distintivo: Apellido de Felix, wing izquierdo de La Maquina.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Loustau	normal	Pista ampliada: Apellido de Felix, wing izquierdo de La Maquina.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Loustau	normal	Referencia clave: Apellido de Felix, wing izquierdo de La Maquina.	
Preguntas de cultura general	Futbol Argentino	L	startsWith	Loustau	normal	Para identificar la respuesta: Apellido de Felix, wing izquierdo de La Maquina.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Mascherano	normal	Mediocampista argentino con record de presencias olimpicas.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Mascherano	normal	Dato distintivo: Mediocampista argentino con record de presencias olimpicas.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Mascherano	normal	Pista ampliada: Mediocampista argentino con record de presencias olimpicas.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Mascherano	normal	Referencia clave: Mediocampista argentino con record de presencias olimpicas.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Mascherano	normal	Para identificar la respuesta: Mediocampista argentino con record de presencias olimpicas.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Moreno	normal	Apellido de Jose Manuel, figura de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Moreno	normal	Dato distintivo: Apellido de Jose Manuel, figura de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Moreno	normal	Pista ampliada: Apellido de Jose Manuel, figura de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Moreno	normal	Referencia clave: Apellido de Jose Manuel, figura de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	M	startsWith	Moreno	normal	Para identificar la respuesta: Apellido de Jose Manuel, figura de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Newell	normal	Club rosarino donde se formo Lionel Messi.	Newell's, Newell
Preguntas de cultura general	Futbol Argentino	N	startsWith	Newell	normal	Dato distintivo: Club rosarino donde se formo Lionel Messi.	Newell's, Newell
Preguntas de cultura general	Futbol Argentino	N	startsWith	Newell	normal	Pista ampliada: Club rosarino donde se formo Lionel Messi.	Newell's, Newell
Preguntas de cultura general	Futbol Argentino	N	startsWith	Newell	normal	Referencia clave: Club rosarino donde se formo Lionel Messi.	Newell's, Newell
Preguntas de cultura general	Futbol Argentino	N	startsWith	Newell	normal	Para identificar la respuesta: Club rosarino donde se formo Lionel Messi.	Newell's, Newell
Preguntas de cultura general	Futbol Argentino	N	startsWith	Norberto Alonso	normal	Nombre completo del Beto, idolo riverplatense.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Norberto Alonso	normal	Dato distintivo: Nombre completo del Beto, idolo riverplatense.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Norberto Alonso	normal	Pista ampliada: Nombre completo del Beto, idolo riverplatense.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Norberto Alonso	normal	Referencia clave: Nombre completo del Beto, idolo riverplatense.	
Preguntas de cultura general	Futbol Argentino	N	startsWith	Norberto Alonso	normal	Para identificar la respuesta: Nombre completo del Beto, idolo riverplatense.	
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñuls	normal	Apodo informal de Newells usado por hinchas en redes.	Ñuls
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñuls	normal	Dato distintivo: Apodo informal de Newells usado por hinchas en redes.	Ñuls
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñuls	normal	Pista ampliada: Apodo informal de Newells usado por hinchas en redes.	Ñuls
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñuls	normal	Referencia clave: Apodo informal de Newells usado por hinchas en redes.	Ñuls
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñuls	normal	Para identificar la respuesta: Apodo informal de Newells usado por hinchas en redes.	Ñuls
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñato	normal	Apodo futbolero popular usado para jugadores de nariz chata.	
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñato	normal	Dato distintivo: Apodo futbolero popular usado para jugadores de nariz chata.	
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñato	normal	Pista ampliada: Apodo futbolero popular usado para jugadores de nariz chata.	
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñato	normal	Referencia clave: Apodo futbolero popular usado para jugadores de nariz chata.	
Preguntas de cultura general	Futbol Argentino	Ñ	startsWith	Ñato	normal	Para identificar la respuesta: Apodo futbolero popular usado para jugadores de nariz chata.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Ortega	normal	Enganche jujeño apodado el Burrito.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Ortega	normal	Dato distintivo: Enganche jujeño apodado el Burrito.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Ortega	normal	Pista ampliada: Enganche jujeño apodado el Burrito.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Ortega	normal	Referencia clave: Enganche jujeño apodado el Burrito.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Ortega	normal	Para identificar la respuesta: Enganche jujeño apodado el Burrito.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Onega	normal	Apellido de Ermindo, delantero historico de River.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Onega	normal	Dato distintivo: Apellido de Ermindo, delantero historico de River.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Onega	normal	Pista ampliada: Apellido de Ermindo, delantero historico de River.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Onega	normal	Referencia clave: Apellido de Ermindo, delantero historico de River.	
Preguntas de cultura general	Futbol Argentino	O	startsWith	Onega	normal	Para identificar la respuesta: Apellido de Ermindo, delantero historico de River.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pedernera	normal	Integrante de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pedernera	normal	Dato distintivo: Integrante de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pedernera	normal	Pista ampliada: Integrante de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pedernera	normal	Referencia clave: Integrante de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Pedernera	normal	Para identificar la respuesta: Integrante de La Maquina de River.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Passarella	normal	Capitan argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Passarella	normal	Dato distintivo: Capitan argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Passarella	normal	Pista ampliada: Capitan argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Passarella	normal	Referencia clave: Capitan argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	P	startsWith	Passarella	normal	Para identificar la respuesta: Capitan argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quilmes	normal	Club del sur bonaerense apodado el Cervecero.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quilmes	normal	Dato distintivo: Club del sur bonaerense apodado el Cervecero.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quilmes	normal	Pista ampliada: Club del sur bonaerense apodado el Cervecero.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quilmes	normal	Referencia clave: Club del sur bonaerense apodado el Cervecero.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quilmes	normal	Para identificar la respuesta: Club del sur bonaerense apodado el Cervecero.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quique Wolff	normal	Ex futbolista argentino y periodista deportivo.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quique Wolff	normal	Dato distintivo: Ex futbolista argentino y periodista deportivo.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quique Wolff	normal	Pista ampliada: Ex futbolista argentino y periodista deportivo.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quique Wolff	normal	Referencia clave: Ex futbolista argentino y periodista deportivo.	
Preguntas de cultura general	Futbol Argentino	Q	startsWith	Quique Wolff	normal	Para identificar la respuesta: Ex futbolista argentino y periodista deportivo.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Riquelme	normal	Enganche emblematico de Boca Juniors.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Riquelme	normal	Dato distintivo: Enganche emblematico de Boca Juniors.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Riquelme	normal	Pista ampliada: Enganche emblematico de Boca Juniors.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Riquelme	normal	Referencia clave: Enganche emblematico de Boca Juniors.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Riquelme	normal	Para identificar la respuesta: Enganche emblematico de Boca Juniors.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Redondo	normal	Mediocampista argentino que brillo en Real Madrid.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Redondo	normal	Dato distintivo: Mediocampista argentino que brillo en Real Madrid.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Redondo	normal	Pista ampliada: Mediocampista argentino que brillo en Real Madrid.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Redondo	normal	Referencia clave: Mediocampista argentino que brillo en Real Madrid.	
Preguntas de cultura general	Futbol Argentino	R	startsWith	Redondo	normal	Para identificar la respuesta: Mediocampista argentino que brillo en Real Madrid.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sívori	normal	Delantero argentino ganador del Balon de Oro en Europa.	Sivori, Sívori
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sívori	normal	Dato distintivo: Delantero argentino ganador del Balon de Oro en Europa.	Sivori, Sívori
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sívori	normal	Pista ampliada: Delantero argentino ganador del Balon de Oro en Europa.	Sivori, Sívori
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sívori	normal	Referencia clave: Delantero argentino ganador del Balon de Oro en Europa.	Sivori, Sívori
Preguntas de cultura general	Futbol Argentino	S	startsWith	Sívori	normal	Para identificar la respuesta: Delantero argentino ganador del Balon de Oro en Europa.	Sivori, Sívori
Preguntas de cultura general	Futbol Argentino	S	startsWith	Saviola	normal	Delantero surgido en River apodado el Conejito.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Saviola	normal	Dato distintivo: Delantero surgido en River apodado el Conejito.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Saviola	normal	Pista ampliada: Delantero surgido en River apodado el Conejito.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Saviola	normal	Referencia clave: Delantero surgido en River apodado el Conejito.	
Preguntas de cultura general	Futbol Argentino	S	startsWith	Saviola	normal	Para identificar la respuesta: Delantero surgido en River apodado el Conejito.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tarantini	normal	Lateral campeon mundial con Argentina en 1978.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tarantini	normal	Dato distintivo: Lateral campeon mundial con Argentina en 1978.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tarantini	normal	Pista ampliada: Lateral campeon mundial con Argentina en 1978.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tarantini	normal	Referencia clave: Lateral campeon mundial con Argentina en 1978.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tarantini	normal	Para identificar la respuesta: Lateral campeon mundial con Argentina en 1978.	
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tevez	normal	Delantero argentino surgido en Boca.	Tevez, Tévez
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tevez	normal	Dato distintivo: Delantero argentino surgido en Boca.	Tevez, Tévez
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tevez	normal	Pista ampliada: Delantero argentino surgido en Boca.	Tevez, Tévez
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tevez	normal	Referencia clave: Delantero argentino surgido en Boca.	Tevez, Tévez
Preguntas de cultura general	Futbol Argentino	T	startsWith	Tevez	normal	Para identificar la respuesta: Delantero argentino surgido en Boca.	Tevez, Tévez
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Fillol	normal	Nombre completo del arquero argentino conocido como el Pato.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Fillol	normal	Dato distintivo: Nombre completo del arquero argentino conocido como el Pato.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Fillol	normal	Pista ampliada: Nombre completo del arquero argentino conocido como el Pato.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Fillol	normal	Referencia clave: Nombre completo del arquero argentino conocido como el Pato.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Fillol	normal	Para identificar la respuesta: Nombre completo del arquero argentino conocido como el Pato.	
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Rattin	normal	Nombre del historico mediocampista de Boca y la seleccion.	Ubaldo Rattin, Ubaldo Rattín
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Rattin	normal	Dato distintivo: Nombre del historico mediocampista de Boca y la seleccion.	Ubaldo Rattin, Ubaldo Rattín
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Rattin	normal	Pista ampliada: Nombre del historico mediocampista de Boca y la seleccion.	Ubaldo Rattin, Ubaldo Rattín
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Rattin	normal	Referencia clave: Nombre del historico mediocampista de Boca y la seleccion.	Ubaldo Rattin, Ubaldo Rattín
Preguntas de cultura general	Futbol Argentino	U	startsWith	Ubaldo Rattin	normal	Para identificar la respuesta: Nombre del historico mediocampista de Boca y la seleccion.	Ubaldo Rattin, Ubaldo Rattín
Preguntas de cultura general	Futbol Argentino	V	startsWith	Veron	normal	Apellido de la Brujita, idolo de Estudiantes.	Veron, Verón
Preguntas de cultura general	Futbol Argentino	V	startsWith	Veron	normal	Dato distintivo: Apellido de la Brujita, idolo de Estudiantes.	Veron, Verón
Preguntas de cultura general	Futbol Argentino	V	startsWith	Veron	normal	Pista ampliada: Apellido de la Brujita, idolo de Estudiantes.	Veron, Verón
Preguntas de cultura general	Futbol Argentino	V	startsWith	Veron	normal	Referencia clave: Apellido de la Brujita, idolo de Estudiantes.	Veron, Verón
Preguntas de cultura general	Futbol Argentino	V	startsWith	Veron	normal	Para identificar la respuesta: Apellido de la Brujita, idolo de Estudiantes.	Veron, Verón
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valdano	normal	Delantero argentino campeon mundial en 1986.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valdano	normal	Dato distintivo: Delantero argentino campeon mundial en 1986.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valdano	normal	Pista ampliada: Delantero argentino campeon mundial en 1986.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valdano	normal	Referencia clave: Delantero argentino campeon mundial en 1986.	
Preguntas de cultura general	Futbol Argentino	V	startsWith	Valdano	normal	Para identificar la respuesta: Delantero argentino campeon mundial en 1986.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Walter Samuel	normal	Defensor argentino apodado el Muro.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Walter Samuel	normal	Dato distintivo: Defensor argentino apodado el Muro.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Walter Samuel	normal	Pista ampliada: Defensor argentino apodado el Muro.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Walter Samuel	normal	Referencia clave: Defensor argentino apodado el Muro.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Walter Samuel	normal	Para identificar la respuesta: Defensor argentino apodado el Muro.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Wolff	normal	Apellido de Quique, defensor argentino mundialista en 1974.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Wolff	normal	Dato distintivo: Apellido de Quique, defensor argentino mundialista en 1974.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Wolff	normal	Pista ampliada: Apellido de Quique, defensor argentino mundialista en 1974.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Wolff	normal	Referencia clave: Apellido de Quique, defensor argentino mundialista en 1974.	
Preguntas de cultura general	Futbol Argentino	W	startsWith	Wolff	normal	Para identificar la respuesta: Apellido de Quique, defensor argentino mundialista en 1974.	
Preguntas de cultura general	Futbol Argentino	X	contains	Maximiliano Rodriguez	normal	Volante argentino autor de un gol memorable a Mexico en 2006.	
Preguntas de cultura general	Futbol Argentino	X	contains	Maximiliano Rodriguez	normal	Dato distintivo: Volante argentino autor de un gol memorable a Mexico en 2006.	
Preguntas de cultura general	Futbol Argentino	X	contains	Maximiliano Rodriguez	normal	Pista ampliada: Volante argentino autor de un gol memorable a Mexico en 2006.	
Preguntas de cultura general	Futbol Argentino	X	contains	Maximiliano Rodriguez	normal	Referencia clave: Volante argentino autor de un gol memorable a Mexico en 2006.	
Preguntas de cultura general	Futbol Argentino	X	contains	Maximiliano Rodriguez	normal	Para identificar la respuesta: Volante argentino autor de un gol memorable a Mexico en 2006.	
Preguntas de cultura general	Futbol Argentino	X	contains	Exequiel Palacios	normal	Mediocampista argentino formado en River y campeon del mundo.	
Preguntas de cultura general	Futbol Argentino	X	contains	Exequiel Palacios	normal	Dato distintivo: Mediocampista argentino formado en River y campeon del mundo.	
Preguntas de cultura general	Futbol Argentino	X	contains	Exequiel Palacios	normal	Pista ampliada: Mediocampista argentino formado en River y campeon del mundo.	
Preguntas de cultura general	Futbol Argentino	X	contains	Exequiel Palacios	normal	Referencia clave: Mediocampista argentino formado en River y campeon del mundo.	
Preguntas de cultura general	Futbol Argentino	X	contains	Exequiel Palacios	normal	Para identificar la respuesta: Mediocampista argentino formado en River y campeon del mundo.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yudica	normal	Tecnico campeon de la Libertadores con Argentinos Juniors.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yudica	normal	Dato distintivo: Tecnico campeon de la Libertadores con Argentinos Juniors.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yudica	normal	Pista ampliada: Tecnico campeon de la Libertadores con Argentinos Juniors.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yudica	normal	Referencia clave: Tecnico campeon de la Libertadores con Argentinos Juniors.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yudica	normal	Para identificar la respuesta: Tecnico campeon de la Libertadores con Argentinos Juniors.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yacob	normal	Mediocampista argentino surgido en Racing.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yacob	normal	Dato distintivo: Mediocampista argentino surgido en Racing.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yacob	normal	Pista ampliada: Mediocampista argentino surgido en Racing.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yacob	normal	Referencia clave: Mediocampista argentino surgido en Racing.	
Preguntas de cultura general	Futbol Argentino	Y	startsWith	Yacob	normal	Para identificar la respuesta: Mediocampista argentino surgido en Racing.	
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zanetti	normal	Lateral argentino historico del Inter.	
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zanetti	normal	Dato distintivo: Lateral argentino historico del Inter.	
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zanetti	normal	Pista ampliada: Lateral argentino historico del Inter.	
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zanetti	normal	Referencia clave: Lateral argentino historico del Inter.	
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zanetti	normal	Para identificar la respuesta: Lateral argentino historico del Inter.	
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zubeldia	normal	Tecnico historico de Estudiantes de La Plata.	Zubeldia, Zubeldía
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zubeldia	normal	Dato distintivo: Tecnico historico de Estudiantes de La Plata.	Zubeldia, Zubeldía
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zubeldia	normal	Pista ampliada: Tecnico historico de Estudiantes de La Plata.	Zubeldia, Zubeldía
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zubeldia	normal	Referencia clave: Tecnico historico de Estudiantes de La Plata.	Zubeldia, Zubeldía
Preguntas de cultura general	Futbol Argentino	Z	startsWith	Zubeldia	normal	Para identificar la respuesta: Tecnico historico de Estudiantes de La Plata.	Zubeldia, Zubeldía
Preguntas de cultura general	Musica Nacional	A	startsWith	Almendra	normal	Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Almendra	normal	Dato distintivo: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Almendra	normal	Pista ampliada: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Almendra	normal	Referencia clave: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Almendra	normal	Para identificar la respuesta: Banda fundacional del rock argentino liderada por Luis Alberto Spinetta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Attaque 77	normal	Banda punk rock argentina formada en los años ochenta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Attaque 77	normal	Dato distintivo: Banda punk rock argentina formada en los años ochenta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Attaque 77	normal	Pista ampliada: Banda punk rock argentina formada en los años ochenta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Attaque 77	normal	Referencia clave: Banda punk rock argentina formada en los años ochenta.	
Preguntas de cultura general	Musica Nacional	A	startsWith	Attaque 77	normal	Para identificar la respuesta: Banda punk rock argentina formada en los años ochenta.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Baglietto	normal	Apellido de Juan Carlos, voz clave de la trova rosarina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Baglietto	normal	Dato distintivo: Apellido de Juan Carlos, voz clave de la trova rosarina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Baglietto	normal	Pista ampliada: Apellido de Juan Carlos, voz clave de la trova rosarina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Baglietto	normal	Referencia clave: Apellido de Juan Carlos, voz clave de la trova rosarina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Baglietto	normal	Para identificar la respuesta: Apellido de Juan Carlos, voz clave de la trova rosarina.	
Preguntas de cultura general	Musica Nacional	B	startsWith	Babasónicos	normal	Banda argentina de rock alternativo formada en Lanus.	Babasonicos, Babasónicos
Preguntas de cultura general	Musica Nacional	B	startsWith	Babasónicos	normal	Dato distintivo: Banda argentina de rock alternativo formada en Lanus.	Babasonicos, Babasónicos
Preguntas de cultura general	Musica Nacional	B	startsWith	Babasónicos	normal	Pista ampliada: Banda argentina de rock alternativo formada en Lanus.	Babasonicos, Babasónicos
Preguntas de cultura general	Musica Nacional	B	startsWith	Babasónicos	normal	Referencia clave: Banda argentina de rock alternativo formada en Lanus.	Babasonicos, Babasónicos
Preguntas de cultura general	Musica Nacional	B	startsWith	Babasónicos	normal	Para identificar la respuesta: Banda argentina de rock alternativo formada en Lanus.	Babasonicos, Babasónicos
Preguntas de cultura general	Musica Nacional	C	startsWith	Charly Garcia	normal	Musico de Sui Generis, Seru Giran y una extensa carrera solista.	Charly Garcia, Charly García
