categoria;subcategoria;letter;mode;answer;difficulty;description;acceptedAnswers
Preguntas de cultura general;Futbol Argentino;E;startsWith;Erico;normal;Dato distintivo de futbol argentino: Delantero paraguayo, maximo goleador historico de la liga argentina.;
Preguntas de cultura general;Futbol Argentino;E;startsWith;Erico;normal;Nombre, titulo o concepto buscado en futbol argentino: Delantero paraguayo, maximo goleador historico de la liga argentina.;
Preguntas de cultura general;Futbol Argentino;E;startsWith;Erico;normal;Pista de contexto argentino: Delantero paraguayo, maximo goleador historico de la liga argentina.;
Preguntas de cultura general;Futbol Argentino;E;startsWith;Erico;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Delantero paraguayo, maximo goleador historico de la liga argentina.;
Preguntas de cultura general;Futbol Argentino;E;startsWith;Erico;normal;Ultima pista de la serie: Delantero paraguayo, maximo goleador historico de la liga argentina.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Pista ampliada de futbol argentino: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Referencia clave dentro de futbol argentino: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Para responder, pensa en este dato de futbol argentino: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Dato distintivo de futbol argentino: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Nombre, titulo o concepto buscado en futbol argentino: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Pista de contexto argentino: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;F;startsWith;Fillol;normal;Ultima pista de la serie: Arquero campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Pista ampliada de futbol argentino: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Referencia clave dentro de futbol argentino: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Para responder, pensa en este dato de futbol argentino: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Dato distintivo de futbol argentino: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Nombre, titulo o concepto buscado en futbol argentino: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Pista de contexto argentino: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;G;startsWith;Gallego;normal;Ultima pista de la serie: Mediocampista argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Pista ampliada de futbol argentino: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Referencia clave dentro de futbol argentino: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Para responder, pensa en este dato de futbol argentino: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Dato distintivo de futbol argentino: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Nombre, titulo o concepto buscado en futbol argentino: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Pista de contexto argentino: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;H;startsWith;Houseman;normal;Ultima pista de la serie: Wing argentino campeon mundial en 1978.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Pista ampliada de futbol argentino: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Referencia clave dentro de futbol argentino: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Para responder, pensa en este dato de futbol argentino: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Dato distintivo de futbol argentino: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Nombre, titulo o concepto buscado en futbol argentino: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Pista de contexto argentino: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;I;startsWith;Independiente;normal;Ultima pista de la serie: Club argentino conocido como Rey de Copas.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Pista ampliada de futbol argentino: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Referencia clave dentro de futbol argentino: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Para responder, pensa en este dato de futbol argentino: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Dato distintivo de futbol argentino: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Nombre, titulo o concepto buscado en futbol argentino: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Pista de contexto argentino: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;J;startsWith;Juventud Antoniana;normal;Ultima pista de la serie: Club salteño tradicional del ascenso argentino.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Pista ampliada de futbol argentino: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Referencia clave dentro de futbol argentino: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Para responder, pensa en este dato de futbol argentino: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Dato distintivo de futbol argentino: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Nombre, titulo o concepto buscado en futbol argentino: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Pista de contexto argentino: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;K;startsWith;Kempes;normal;Ultima pista de la serie: Goleador y figura argentina del Mundial 1978.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Pista ampliada de futbol argentino: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Referencia clave dentro de futbol argentino: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Para responder, pensa en este dato de futbol argentino: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Dato distintivo de futbol argentino: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Nombre, titulo o concepto buscado en futbol argentino: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Pista de contexto argentino: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;L;startsWith;Labruna;normal;Ultima pista de la serie: Maximo idolo historico de River y goleador del futbol argentino.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Pista ampliada de futbol argentino: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Referencia clave dentro de futbol argentino: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Para responder, pensa en este dato de futbol argentino: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Dato distintivo de futbol argentino: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Nombre, titulo o concepto buscado en futbol argentino: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Pista de contexto argentino: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;M;startsWith;Mascherano;normal;Ultima pista de la serie: Mediocampista argentino con record de presencias olimpicas.;
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Pista ampliada de futbol argentino: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Referencia clave dentro de futbol argentino: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Para responder, pensa en este dato de futbol argentino: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Dato distintivo de futbol argentino: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Nombre, titulo o concepto buscado en futbol argentino: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Pista de contexto argentino: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;N;startsWith;Newell;normal;Ultima pista de la serie: Club rosarino donde se formo Lionel Messi.;Newell's, Newell
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Pista ampliada de futbol argentino: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Referencia clave dentro de futbol argentino: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Para responder, pensa en este dato de futbol argentino: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Dato distintivo de futbol argentino: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Nombre, titulo o concepto buscado en futbol argentino: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Pista de contexto argentino: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;Ñ;startsWith;Ñuls;normal;Ultima pista de la serie: Apodo informal de Newells usado por hinchas en redes.;Ñuls
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Pista ampliada de futbol argentino: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Referencia clave dentro de futbol argentino: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Para responder, pensa en este dato de futbol argentino: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Dato distintivo de futbol argentino: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Nombre, titulo o concepto buscado en futbol argentino: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Pista de contexto argentino: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;O;startsWith;Ortega;normal;Ultima pista de la serie: Enganche jujeño apodado el Burrito.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Pista ampliada de futbol argentino: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Referencia clave dentro de futbol argentino: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Para responder, pensa en este dato de futbol argentino: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Dato distintivo de futbol argentino: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Nombre, titulo o concepto buscado en futbol argentino: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Pista de contexto argentino: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;P;startsWith;Pedernera;normal;Ultima pista de la serie: Integrante de La Maquina de River.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Pista ampliada de futbol argentino: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Referencia clave dentro de futbol argentino: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Para responder, pensa en este dato de futbol argentino: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Dato distintivo de futbol argentino: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Nombre, titulo o concepto buscado en futbol argentino: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Pista de contexto argentino: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;Q;startsWith;Quilmes;normal;Ultima pista de la serie: Club del sur bonaerense apodado el Cervecero.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Pista ampliada de futbol argentino: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Referencia clave dentro de futbol argentino: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Para responder, pensa en este dato de futbol argentino: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Dato distintivo de futbol argentino: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Nombre, titulo o concepto buscado en futbol argentino: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Pista de contexto argentino: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;R;startsWith;Riquelme;normal;Ultima pista de la serie: Enganche emblematico de Boca Juniors.;
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Pista ampliada de futbol argentino: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Referencia clave dentro de futbol argentino: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Para responder, pensa en este dato de futbol argentino: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Dato distintivo de futbol argentino: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Nombre, titulo o concepto buscado en futbol argentino: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Pista de contexto argentino: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;S;startsWith;Sívori;normal;Ultima pista de la serie: Delantero argentino ganador del Balon de Oro en Europa.;Sivori, Sívori
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Pista ampliada de futbol argentino: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Referencia clave dentro de futbol argentino: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Para responder, pensa en este dato de futbol argentino: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Dato distintivo de futbol argentino: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Nombre, titulo o concepto buscado en futbol argentino: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Pista de contexto argentino: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;T;startsWith;Tarantini;normal;Ultima pista de la serie: Lateral campeon mundial con Argentina en 1978.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Pista ampliada de futbol argentino: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Referencia clave dentro de futbol argentino: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Para responder, pensa en este dato de futbol argentino: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Dato distintivo de futbol argentino: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Nombre, titulo o concepto buscado en futbol argentino: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Pista de contexto argentino: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;U;startsWith;Ubaldo Fillol;normal;Ultima pista de la serie: Nombre completo del arquero argentino conocido como el Pato.;
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;En futbol argentino, identifica la respuesta asociada a esta pista: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Pista ampliada de futbol argentino: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Referencia clave dentro de futbol argentino: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Para responder, pensa en este dato de futbol argentino: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Dato distintivo de futbol argentino: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Nombre, titulo o concepto buscado en futbol argentino: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Pista de contexto argentino: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Esta pregunta apunta a un dato reconocido de futbol argentino: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;V;startsWith;Veron;normal;Ultima pista de la serie: Apellido de la Brujita, idolo de Estudiantes.;Veron, Verón
Preguntas de cultura general;Futbol Argentino;W;startsWith;Walter Samuel;normal;Defensor argentino apodado el Muro.;
